 Matrix , NNZ, Solve Time  , Extraction_5_5, Extraction_10_10, Extraction_10_5, Extraction_20_20
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_12_1.mat , 120004,6521084,5848142,11102878,8554402,16042979
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_2_1.mat , 120004,6702289,5819437,11531551,8486008,16312483
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_3_1.mat , 120004,6623375,5731899,11460463,8363671,15582457
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_4_1.mat , 120004,6631149,5920724,11406351,8722042,15801108
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_5_1.mat , 120004,6613736,5784101,11497761,8476354,15683375
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_6_1.mat , 120004,6537370,5702452,11229056,8527548,15754194
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_7_1.mat , 120004,6500715,5686265,11310871,8344731,15261903
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_8_1.mat , 120004,6554650,5750167,11279005,8549166,15521876
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_59_9_1.mat , 120004,6582249,5836685,11486017,8524545,15724961
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_10_1.mat , 120004,6573199,5796540,11168836,8502378,15702793
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_1_1.mat , 120004,6594558,5730665,11382120,8415156,15974186
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_2_1.mat , 120004,6584885,5747214,11249472,8556676,15781920
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_3_1.mat , 120004,6907903,5929590,11618828,8661522,15567513
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_4_1.mat , 120004,6554907,5805033,11151066,8498579,15678242
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_5_1.mat , 120004,6748827,5929645,11666260,8646079,15511147
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_6_1.mat , 120004,6413976,5716188,11013869,8415350,15586509
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_7_1.mat , 120004,6724276,5752838,11409526,8440036,15779537
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_8_1.mat , 120004,6626582,5996628,11325140,8700803,15608225
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_60_9_1.mat , 120004,6700291,5950943,11708217,8669260,15461347
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_10_1.mat , 120004,6513258,5866393,11453570,8507917,15716954
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_11_1.mat , 120004,6464681,5820471,11067757,8455754,15915852
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_1_1.mat , 120004,6985902,5787433,11462185,8485836,15982516
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_2_1.mat , 120004,6521165,5953590,11258045,8472948,15654103
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_3_1.mat , 120004,6920379,5885107,11515135,8545389,15974189
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_4_1.mat , 120004,6449017,5674877,11003864,8392896,15731881
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_5_1.mat , 120004,6624607,5663670,11326819,8284495,15826567
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_6_1.mat , 120004,6562297,5801618,11180733,8516374,15841167
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_7_1.mat , 120004,6763944,5755272,11436935,8432641,16028147
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_8_1.mat , 120004,6505768,5698733,11072984,8404133,15781870
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_6_9_1.mat , 120004,6947514,5911974,11513193,8531231,15983453
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_1_1.mat , 120004,6597784,5916960,11298529,8629960,15524637
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_2_1.mat , 120004,6681799,5780365,11395745,8429828,15596965
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_3_1.mat , 120004,6823077,5846991,11146240,8401061,15819985
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_4_1.mat , 120004,6627457,5702094,11328334,8319107,15727652
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_5_1.mat , 120004,6456587,5598382,10819743,8316086,16109565
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_6_1.mat , 120004,7044913,6033090,11791737,8729460,15756207
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_7_1.mat , 120004,6507407,5848910,11232570,8570306,15802473
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_8_1.mat , 120004,6545461,5944386,11681467,8628328,15777200
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_7_9_1.mat , 120004,6493411,5721957,11033466,8410156,15981615
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_10_1.mat , 120004,6615649,5943974,11693092,8671364,15364114
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_11_1.mat , 120004,6866421,5881621,11547485,8585147,16212829
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_1_1.mat , 120004,6627837,5732211,11131127,8495228,16056682
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_2_1.mat , 120004,6581632,5723334,11066439,8460629,15732929
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_3_1.mat , 120004,6420194,5833547,11173639,8564398,15714910
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_4_1.mat , 120004,6712487,5983494,11699120,8744275,15298897
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_5_1.mat , 120004,6511854,5742445,11118438,8471226,16058695
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_6_1.mat , 120004,6662097,5730341,11358221,8404237,15723790
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_7_1.mat , 120004,6872754,5955495,11345439,8678243,16107482
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_8_1.mat , 120004,6518765,5912361,11501703,8578407,15719509
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_8_9_1.mat , 120004,6841355,5760623,11156248,8480317,16246340
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_9_1_1.mat , 120004,6680922,5736829,11287051,8384845,16097882
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_9_2_1.mat , 120004,6501687,5771052,11182133,8505799,16025649
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_9_3_1.mat , 120004,6933462,5898066,11481618,8563509,16056498
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_9_4_1.mat , 120004,6568534,5878274,11195228,8576653,15592911
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_9_5_1.mat , 120004,6511510,6005082,11645739,8690497,15367139
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_9_6_1.mat , 120004,6552264,5692850,11079751,8451985,15908809
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_9_7_1.mat , 120004,6518830,5787371,11092327,8485509,16274353
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_9_8_1.mat , 120004,6586122,5803200,11424959,8500268,15590347
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_10_1.mat , 120004,6517984,5733535,11023311,8394765,15655269
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_1_1.mat , 120004,6691117,5744772,11365295,8421843,15536917
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_2_1.mat , 120004,6534279,5926301,11273898,8623547,15640373
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_3_1.mat , 120004,6773971,5980183,11487117,8499383,15314897
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_4_1.mat , 120004,6444351,5752023,11116021,8447933,15861133
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_5_1.mat , 120004,6685369,5807537,11472245,8478618,15418064
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_6_1.mat , 120004,6469255,5778509,11189203,8507913,16002878
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_7_1.mat , 120004,6691980,5878555,11528167,8529029,14894650
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_8_1.mat , 120004,6519031,5928335,11282719,8640713,15742863
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_100_9_1.mat , 120004,6530404,5901519,11516357,8544669,15638724
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_10_1.mat , 120004,6485293,5717320,11180481,8469585,16027293
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_11_1.mat , 120004,6754186,5795120,11512959,8488021,15657137
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_1_1.mat , 120004,6588930,5904685,11272088,8649981,15467372
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_2_1.mat , 120004,6880699,5875424,11468712,8527907,15944898
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_3_1.mat , 120004,6507009,5799900,11167343,8569724,15828360
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_4_1.mat , 120004,6717931,5765316,11368084,8421482,15754083
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_5_1.mat , 120004,6566179,5766032,11194422,8486276,15751197
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_6_1.mat , 120004,6608657,5958948,11637801,8676556,15235597
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_7_1.mat , 120004,6415776,5833106,11167232,8551216,15449418
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_8_1.mat , 120004,6601491,5700483,11304129,8356604,15580230
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_10_9_1.mat , 120004,6552546,5684196,11151972,8492583,15873428
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_10_1.mat , 120004,14654467,3537481,7023321,5234618,14068600
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_10_1.mat , 120004,6534625,5777164,11169274,8533663,15963446
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_11_1.mat , 120004,7114685,5986190,11632806,8668951,16276461
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_11_1.mat , 120004,6481390,5721710,11222874,8552700,15970855
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_1_1.mat , 120004,6511931,5714423,11121121,8520489,15406774
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_1_1.mat , 120004,7852011,4171111,8290823,6063604,16433626
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_12_1.mat , 120004,6639512,5870062,11691230,8597811,15721497
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_2_1.mat , 120004,14455372,5844555,11438791,8770297,16423681
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_13_1.mat , 120004,6734664,5963517,11731317,8646903,15713691
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_3_1.mat , 120004,6446404,5740850,11159429,8506685,15945487
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_4_1.mat , 120004,6768096,5702836,11390352,8373184,15630698
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_5_1.mat , 120004,6490838,5724889,11055824,8430149,15914813
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_6_1.mat , 120004,6628643,5850798,11474104,8486049,16173177
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_7_1.mat , 120004,6586202,5939877,11258138,8646294,15393383
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_8_1.mat , 120004,6722167,5768961,11448392,8424007,15818429
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_11_9_1.mat , 120004,6488458,5834740,11176227,8537779,15497620
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_10_1.mat , 120004,6485020,5601955,11135639,8398952,12904319
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_11_1.mat , 120004,6684395,5930986,11708398,8647346,15860513
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_1_1.mat , 120004,6625849,5608118,10986659,8338897,15280069
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_2_1.mat , 120004,6669420,5776683,11470950,8469224,15668679
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_2_1.mat , 120004,6512561,5630278,11071729,8410057,15639165
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_3_1.mat , 120004,6548830,4857313,6671443,4960335,12694113
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_4_1.mat , 120004,6503477,5666200,10959618,8316430,16163305
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_5_1.mat , 120004,6641557,5984516,11668562,8645409,15806966
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_6_1.mat , 120004,6528698,5753032,11149907,8478440,15772731
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_7_1.mat , 120004,6923385,5938256,11544484,8563606,15919863
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_8_1.mat , 120004,6579212,5760513,11105833,8504636,15912209
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_12_9_1.mat , 120004,6923924,5795185,11492606,8494783,15927756
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_10_1.mat , 120004,6558843,5941952,11344453,8537973,15549424
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_11_1.mat , 120004,6967558,5965079,11659789,8635460,15756939
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_1_1.mat , 120004,6525492,5755955,11146479,8524496,15976355
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_3_1.mat , 120004,6519748,5796687,11430787,8506353,15591398
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_2_1.mat , 120004,6422929,5850356,11210589,8557224,15585774
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_3_1.mat , 120004,6745923,5797724,11542036,8487196,15991758
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_4_1.mat , 120004,6475521,5765554,11143830,8507893,15844111
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_5_1.mat , 120004,6705447,5827624,11571701,8525235,15736746
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_6_1.mat , 120004,6628626,5780115,11120882,8493945,15820620
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_7_1.mat , 120004,7076908,5936823,11598024,8606773,15338535
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_8_1.mat , 120004,6695401,5992214,11673674,8657912,15798215
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_13_9_1.mat , 120004,6468467,5638211,10997879,8403775,15707134
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_10_1.mat , 120004,6645673,5841405,11559270,8521496,15709772
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_11_1.mat , 120004,6510099,5779197,11244182,8537561,15662209
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_1_1.mat , 120004,6789396,5945066,11675264,8663871,15552766
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_4_1.mat , 120004,6540651,5904351,11266448,8650287,15842356
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_2_1.mat , 120004,6459469,5684632,11123986,8479433,15646547
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_3_1.mat , 120004,6704438,5960000,11669442,8677610,15498546
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_4_1.mat , 120004,6503433,5909864,11309610,8649457,15621726
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_5_1.mat , 120004,6512726,5688590,11014755,8387198,15729996
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_6_1.mat , 120004,6772935,5817688,11535582,8566269,15696599
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_7_1.mat , 120004,6472808,5754807,11106772,8467081,15856488
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_8_1.mat , 120004,6809843,5797129,11524216,8508432,15693465
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_14_9_1.mat , 120004,6505216,5700141,11069193,8416363,15687101
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_15_10_1.mat , 120004,6754852,5801667,11516131,8480943,15985722
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_15_11_1.mat , 120004,6506490,5678272,11010969,8374350,15744349
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_15_1_1.mat , 120004,9516298,5930779,11640991,8644976,16071464
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_1_5_1.mat , 120004,6856486,5664700,11084701,8448596,16282932
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order4_test_15_2_1.mat , 120004,6749729,5797855,11511782,8504709,15706169
